age,income,family_size,spend_cat_A,spend_cat_B,spend_cat_C,persona
42,108484,3,0.903602685643734,0.022150215987903232,0.18107735144878723,3
55,58130,4,0.14083493815598902,0.13645170090788883,0.5416388241549261,0
39,90172,3,0.2592403374349018,0.1706786800543738,0.5044537051816822,3
21,123650,5,0.2522992726043304,0.06288139752480404,0.01941070081463292,1
21,80916,5,0.7823886760885241,0.6314832840909547,0.964342633378333,1
47,79219,2,0.5213446582347823,0.22959986070314797,0.20140712559170038,0
19,135924,3,0.2526757900997859,0.5766698345603726,0.8948371347136838,4
46,117185,1,0.1364271418217199,0.7826122035924328,0.38307939793547974,2
53,129242,2,0.8930163346646532,0.408528493289268,0.1583760727324306,0
38,122512,2,0.6921290467211955,0.7688502743300797,0.10678447669231372,3
38,57236,4,0.5285249916193889,0.7778685506436234,0.510679949164324,3
38,87882,2,0.9654708675166476,0.26342306574065766,0.36184753984411,3
21,33984,3,0.8495909496508409,0.015744597403064886,0.9175075107110231,1
18,21042,5,0.17812137573397546,0.10328185320633232,0.20144149480317253,4
43,33063,4,0.5081305937529125,0.823523740170793,0.7236453278775635,3
19,73918,1,0.486078651589115,0.40530731501412387,0.18579094694124632,4
26,40490,3,0.8442864208630089,0.8390960161184698,0.8717062677133919,1
35,60967,1,0.1490880714437952,0.5475143203468078,0.5104556143949414,4
59,76472,2,0.4517862374567764,0.19739538772171028,0.831202818459185,0
58,146576,3,0.6365405533378342,0.7122372570940032,0.437511577186379,0
28,122035,4,0.9452546146807087,0.5581863426325874,0.17525005688557727,3
42,128069,4,0.8992649349229623,0.35180521214714555,0.5393305188998571,0
43,92838,1,0.5338478698439092,0.08771699544953038,0.2725498905381598,3
53,41876,5,0.6067207906298864,0.10229835615644034,0.1846204650199066,0
59,135148,4,0.8524013431261609,0.18851161414637874,0.9037818903019961,0
52,101830,1,0.7443882652130144,0.6729311192575993,0.5514410765055757,0
55,80650,5,0.8793356091241449,0.7279714221161645,0.8003121902341322,0
20,22302,3,0.8959306143317687,0.630915852765238,0.7759698819647944,1
58,39017,4,0.8325860200290579,0.3372683877001952,0.0010757539995209786,0
52,62311,4,0.009378209893879053,0.4404700431552788,0.8858729459172919,3
57,20361,1,0.31093387297100006,0.7095597779464339,0.7733635581811241,3
39,58261,4,0.4035169875347209,0.6598550700369441,0.2687482329001806,3
25,141834,1,0.6779153003032861,0.7730135309127251,0.22933460456720922,2
32,37171,4,0.3068609815279688,0.2411375541016264,0.05682719046457141,2
24,134896,1,0.3235581310623503,0.004488891299549214,0.09249813608917445,1
36,61226,4,0.4002030395705224,0.26644210079889763,0.1945708887419646,3
57,49327,3,0.9553336004357854,0.3478914643736166,0.00347756302295521,0
59,90628,3,0.4371578465443713,0.960513464292188,0.3158305921832002,0
34,102473,1,0.1406722230591424,0.21773227330885236,0.9222331098388102,1
18,84223,3,0.006355806676923703,0.8264043507348094,0.5552423351550252,4
46,126329,1,0.2366126611163718,0.6225115289831318,0.5806020066935401,3
30,99353,1,0.9388108936714852,0.16753664789945677,0.23680667278213463,1
46,95315,2,0.9549925356181714,0.403504810673628,0.22512098411623616,0
58,90052,3,0.529001355948272,0.5101586572521946,0.36730519321981514,0
59,124755,2,0.6463633447864693,0.3441501636512314,0.262170447364911,0
23,83624,2,0.7959180098811374,0.22615011808108854,0.8584035788507188,1
22,115650,4,0.05588762521170754,0.25285093967537076,0.1774708056654547,1
51,34530,1,0.37430729909325733,0.5852057653356155,0.6748643520204025,3
28,29310,5,0.6422473024976013,0.6881060525940518,0.4896176723065462,2
26,54281,2,0.8982534293704897,0.46897125864743217,0.6772355953319756,1
55,79270,4,0.7268295611363326,0.9417358367463845,0.8346966156677778,0
57,109345,3,0.3500614658086789,0.7285664261668716,0.34136577967910653,0
58,66104,5,0.9099823183862198,0.8917579659017125,0.5407297180083226,0
26,41735,1,0.6646194482509591,0.47566354628833774,0.4988970289856982,1
25,129899,4,0.8302352861025298,0.014882927955808034,0.3732455112497124,1
57,92285,5,0.3855075418322077,0.592070529607183,0.8119460960960266,0
20,113173,1,0.002158840749839963,0.818259379475355,0.010260515233038614,4
30,27005,1,0.16616859399350536,0.5365350592898077,0.3101074535598145,4
36,77564,5,0.9271774172695062,0.5679010481767712,0.8321003741888512,0
51,71496,4,0.03312403374851247,0.9749708958316229,0.8721204845374326,3
49,49898,5,0.5960392599351492,0.36614218437499446,0.6936663654566587,0
33,109074,2,0.4091275067746748,0.8018728188715667,0.3407749977630704,2
53,136659,1,0.42957868248092945,0.5050742394764458,0.8223244152696599,0
35,122742,3,0.4008183491342121,0.46371100382843267,0.0840488480815963,3
31,131184,5,0.0674258284326732,0.14557706310565488,0.2653946595927167,2
47,41708,5,0.12233049617545222,0.7483950835810464,0.09249526306648337,0
19,65024,1,0.06293934889315256,0.8232944222219537,0.11031924937030613,4
30,128480,1,0.05390785914203222,0.43087744507692527,0.5930439072173698,4
44,111003,5,0.08561060320839575,0.7635305933739036,0.07209593522014335,0
34,134663,3,0.6966171917853349,0.5811207867998326,0.6798332570997184,3
48,34412,1,0.11420520022316039,0.25755431463883594,0.34883346919589253,2
32,74821,1,0.26149306570429676,0.9237155278878894,0.05570380327929492,4
37,49378,2,0.6569491838561349,0.6967714136970251,0.28560698819508223,3
22,132591,4,0.11226566274614636,0.8783346176787288,0.39929836842558497,4
24,139849,2,0.9102562485519841,0.2814644256327721,0.3665579619663766,1
35,113638,3,0.47748417800144904,0.9163631893465659,0.510129829138185,2
28,135893,4,0.9630574903388365,0.3646668612081466,0.5027862857003464,3
49,98580,5,0.19251073861827483,0.00953188592829779,0.3596185666795688,0
44,144098,3,0.03062438723940053,0.07502843796483816,0.899221053517712,3
43,51309,3,0.5902814080564759,0.08933848439927827,0.22001566118186966,3
54,103775,2,0.32873838725303384,0.2071433682052718,0.34028624059969037,0
45,136687,4,0.5723905421231307,0.18652198578233636,0.5536644788324698,0
19,22435,3,0.47365017071873605,0.057893994031219975,0.24526924193882615,1
37,129470,4,0.45715616705748086,0.8953924323329719,0.1502279798931232,3
21,108700,5,0.8511776343041716,0.8283100836999623,0.006322741806566445,2
30,149164,4,0.19183400395881323,0.7628232330168283,0.9452994409844397,2
41,121402,2,0.4996349146079705,0.4791333961146298,0.7842085904533393,3
55,23386,2,0.4160042615948969,0.42514815382226623,0.8888526329655647,3
57,90976,3,0.6737694211773179,0.42536448540333804,0.04022546097621782,0
46,65503,4,0.0501326667183456,0.26176740986618585,0.07339346397851088,3
53,128312,2,0.5294204419684047,0.6082576135052347,0.5519842863989874,0
19,91972,1,0.4785406565298379,0.05907965104670754,0.023151209736200884,1
58,136465,2,0.9735806113854472,0.6587839108946044,0.27139952732765815,0
35,92939,5,0.7558218157997074,0.5138574638532055,0.9726254369341976,3
25,108778,1,0.1549786187107014,0.816520220384116,0.35745652421044427,4
32,63464,4,0.5092144389058023,0.9727419368300826,0.9793983294630471,2
58,88475,3,0.7837369222461549,0.8766101378732112,0.11851957123702561,0
34,102758,1,0.5245693655155961,0.7199241447494895,0.38511601412191887,2
40,47277,2,0.3567007701575309,0.43278341264302933,0.0058091281024911234,3
19,140413,3,0.3766553764785263,0.21452426203995056,0.5915172794422249,1
23,106679,3,0.36700394587191565,0.6648733172066646,0.34175419227389325,2
46,74012,3,0.0199544757896305,0.20159910900618738,0.5039800609516565,3
44,23138,3,0.730596146167684,0.020258949926694192,0.7947188013664364,3
54,69327,4,0.6108837590999165,0.5732329811963177,0.55118620371985,0
51,106525,4,0.2686775221329316,0.3941304117702151,0.6652724728256221,0
35,146566,4,0.630023373260519,0.8760186663693257,0.47219329612839356,0
59,88698,2,0.308729381057926,0.6457800612296395,0.7479028315424905,0
27,22752,4,0.2433813502947666,0.6472501035622416,0.6025073361598038,4
55,45765,3,0.7411528879949374,0.7878930476363378,0.8658449977834394,0
34,131193,1,0.809109609822026,0.33565200113679405,0.7558907501742363,3
30,20837,1,0.6257086251855517,0.9581719516331904,0.2320426989656975,4
59,114010,1,0.7841466269978788,0.22132149146456204,0.5244805612079861,0
44,147977,1,0.3657001141253905,0.8716798968258404,0.8749512814960111,2
19,97579,1,0.07180379134921133,0.9108410016540908,0.8588996603098109,4
51,134101,5,0.6048856082288204,0.03904037686438666,0.4771359482853942,0
48,132690,1,0.2559762490895352,0.6318221036286283,0.3137791585681742,3
40,76997,1,0.7774793464468438,0.7494208399999074,0.21062937429173867,3
24,55501,1,0.3581075551347086,0.9538304046254917,0.1943485418181572,4
55,64770,2,0.6706730389414137,0.2513788991381001,0.1438394834152974,0
50,132905,5,0.5528661170875194,0.5618501754971416,0.9996291566374635,0
29,109608,1,0.8174847881157075,0.773117467772554,0.6625945453254732,2
29,123510,4,0.8323054217152455,0.14835551942778102,0.3145765436031188,3
36,88189,2,0.06829773697889807,0.8529821295563239,0.2932599262716036,2
26,108060,5,0.2951156577427656,0.40363803141925925,0.3054616709754582,2
27,141907,4,0.8708791375954588,0.6397508454669215,0.8724699585428276,3
34,80594,4,0.4039896297434158,0.04203809896272159,0.513190991194741,2
57,105269,2,0.5148693434309236,0.22293613875072538,0.27149031836698057,0
56,121614,4,0.18334378701787746,0.47818499199279574,0.7984111614536573,0
58,57448,3,0.5526862676874383,0.28920954251691533,0.7502274466859364,0
27,104306,2,0.26461493204185327,0.9578432528836041,0.46760165784231,4
29,57959,2,0.8292335780320237,0.7949325034666677,0.688754125914867,2
32,69525,3,0.200244714569209,0.8648799200031634,0.7381457737931416,4
48,122979,2,0.3598552068911902,0.46631790578647814,0.04952904768323729,0
32,98340,4,0.09507398240521514,0.47364206768778505,0.8755278299852909,1
45,101746,4,0.5879820832255769,0.8051890127151546,0.2869867915194122,0
21,54029,4,0.9419720643701941,0.3875327407854152,0.9811036624878182,1
53,93169,3,0.17315591389630747,0.48084930311157126,0.9082080592355621,3
18,28312,4,0.019737169503681984,0.5285897321342758,0.01929645961132309,4
51,58300,3,0.4224631343920082,0.6071576778822879,0.6209310247944889,0
34,74994,3,0.7484151607439163,0.6499704914329989,0.9651159643596208,3
56,105765,3,0.9751006430518135,0.6807517367598541,0.5649709616687512,0
55,22884,2,0.0512790675638225,0.4440092614240725,0.6156316541564166,3
50,129113,5,0.7859618870594961,0.2951468550824913,0.9309804095987861,0
38,40522,3,0.3686740726561978,0.9201541389754487,0.5727613651859009,2
43,25623,4,0.15373149745532533,0.826721697688276,0.24439296751854656,2
53,31460,3,0.19230515670556247,0.00343739316806857,0.4602885991710475,3
22,30234,1,0.9238837624970826,0.512923420993016,0.3499939177058131,1
50,104039,2,0.8093575349633434,0.274603045865652,0.1671208303177203,0
18,83578,4,0.3117290770031268,0.6427289889300237,0.21411730276349528,4
23,109636,2,0.9401902654485624,0.5026398353747431,0.06109251729045062,1
54,102410,2,0.10525330589657189,0.021166468765679958,0.16875392301109138,3
19,66905,1,0.3225364432329818,0.7277725282408528,0.2592855733001148,4
22,49420,3,0.6529211690663888,0.2753867689183397,0.7583090978423305,1
43,55813,4,0.9994190764531734,0.26023651913370516,0.3659863584825306,0
58,20382,5,0.46564171709037694,0.03192611742417817,0.6909660546222738,0
30,135492,2,0.8107148884202308,0.8283361655839959,0.9961568506838461,1
29,58353,5,0.9158658924661569,0.578839510617523,0.5817338531112763,3
22,29369,5,0.009628423831255839,0.4848427169505899,0.6141377706412727,4
19,54985,3,0.28894072852202923,0.6758128074642507,0.5522085576074531,4
21,62255,5,0.10035975302845568,0.34537008659859025,0.39550634534417517,4
44,78261,4,0.7760602490431197,0.5694744789871892,0.1857474821628402,0
27,109197,3,0.567050426893844,0.24927340806025622,0.9775089483815604,1
30,81590,5,0.09555994375058752,0.06295514386099421,0.47796743218935844,2
19,65486,3,0.4207243751150137,0.5613433519938824,0.9358837788654599,4
43,141282,4,0.5139693721959165,0.22119171977173835,0.259826349753267,0
32,141474,2,0.6977514429718654,0.7500421809753812,0.10854470474703293,3
27,67883,1,0.7794842356831018,0.45184315925716645,0.6368757270007342,1
39,75318,3,0.0878722019482504,0.25039847954722805,0.8513382203620803,1
57,71566,1,0.4876455957343575,0.6083458679415455,0.6622132532590449,0
42,20650,2,0.1611234358713144,0.11662078823720046,0.7428318921978903,1
32,60937,4,0.7532555550660393,0.7614238806234752,0.6084260845499796,3
30,41299,2,0.6576688339095841,0.4521779562932078,0.7463698378027666,1
25,46862,1,0.723000954132139,0.8126456283006767,0.34447842228982783,4
38,116689,4,0.07499425729612985,0.13809637004149478,0.3894654374448121,2
38,36312,5,0.5103246129514838,0.382542276666925,0.780256872709057,3
39,30943,5,0.8405806535617079,0.18002968611015346,0.8014692807280134,3
50,88734,3,0.7133413985461899,0.06119556931988768,0.082578173316044,0
44,37325,5,0.8617479790283967,0.955347637796717,0.01694157675334662,0
57,94268,1,0.20610453483719982,0.7266485529438995,0.6665265709989896,0
39,145560,5,0.2869006674069242,0.325605277488241,0.08443397416679033,3
47,149221,3,0.44127909068547055,0.2461503700859886,0.17140361382448188,0
26,91341,4,0.5232571409786333,0.20432191704096647,0.19721125381271054,1
52,72879,5,0.2521628648906201,0.04301045294637029,0.5093377587594904,0
35,104449,3,0.38123735467902975,0.10266935981814829,0.20111413350244856,2
59,86738,5,0.6870427041516647,0.10290716746736717,0.1808813037780591,0
22,139652,5,0.6453813384525368,0.6662649795309608,0.010644010673095394,2
44,84010,1,0.11047308677034018,0.5947076245654315,0.766545014304427,1
23,102570,3,0.9857026424588907,0.5681933903036063,0.13588109374731283,3
49,23006,3,0.5627452215695388,0.7344630096059506,0.5687597866640187,0
25,81876,2,0.4835623861259709,0.25117225597403636,0.29970004686026563,1
56,83228,2,0.9672471825656769,0.3424750090463061,0.18298804398609458,0
38,72056,3,0.14032944198895336,0.12670167763714835,0.3468545846886797,2
35,28505,1,0.5436733528685257,0.5877108640638118,0.2574651238816944,2
31,40498,5,0.8050775819349788,0.9329055593037736,0.4332417401942642,2
32,127679,4,0.3989036888272721,0.8631378330253244,0.6901636103794916,2
59,131409,5,0.7363046920393623,0.5549988113902569,0.050926060089589775,0
43,36505,4,0.8991629424147859,0.6446077305001534,0.18325792889232195,0
49,149095,1,0.26165308712820445,0.9923089744981199,0.08027340082008338,3
56,82518,2,0.24146004458933923,0.5173547216332831,0.9678126068683535,3
45,26603,3,0.3606855354011672,0.8705882120678313,0.5739153213122793,2
56,44744,1,0.4184415111768286,0.5006572624031138,0.8203418028013377,3
49,89218,4,0.11104437108816034,0.047868389520324794,0.2666736927895562,3
30,149605,3,0.23128900836034694,0.9346614420528796,0.8953996867323138,4
32,33460,4,0.8732280262114923,0.11188027821522117,0.6289846708955388,3
35,139412,5,0.5665910808970351,0.7041880091261081,0.4059755258087584,0
56,73273,5,0.26782029049837164,0.23795895205810458,0.6005629537507449,0
23,99095,5,0.9435947411280438,0.9010366972913528,0.12746937271666436,2
28,48544,3,0.77431110323758,0.20048883546062768,0.3131472084737088,1
49,26864,2,0.36243034895508996,0.14007438628128177,0.5392322542185976,3
57,109314,2,0.7654428654368509,0.43871295786233144,0.6404470786644696,0
37,99770,4,0.5960522902155427,0.49668076530303873,0.216759878952839,0
50,48593,2,0.6838183699874663,0.8189274849357018,0.9918666347243198,3
57,64657,2,0.32144931378136343,0.7624027564191151,0.8330778077860121,0
25,21729,4,0.20949544123454467,0.3282688137894195,0.5799743182960896,1
52,64515,4,0.25358065095410864,0.384949812705199,0.9733195825306383,3
22,107872,4,0.08373445976837701,0.5766703615904861,0.5126032178911069,4
52,74281,3,0.4710376179313661,0.5515760255202679,0.947159660716141,0
31,135806,4,0.4062332823769699,0.8620465973499472,0.7517573125801346,2
38,54936,3,0.002539672350048705,0.47247379255615574,0.21734646256907464,2
41,32413,3,0.856366666937617,0.8935090073982889,0.40552742425919686,0
34,67652,3,0.6818692189070956,0.20507167597334752,0.26281983632774697,3
35,49764,4,0.44674115185379304,0.867625754364031,0.7217715267959693,2
51,83784,2,0.9670212253852236,0.3042926057459935,0.766628633254164,0
29,65741,2,0.9405416101935994,0.7892576563297266,0.684192751699243,2
33,93204,4,0.09509692843864448,0.5653873888194867,0.5455869266547899,2
21,98796,2,0.6151392384257467,0.8755618670767878,0.402071496610354,4
42,96844,4,0.817022483044514,0.2312537653255612,0.9842725082200575,3
51,147610,3,0.17295185092879406,0.7014989935973923,0.028013828050850287,0
45,79773,5,0.12796207240205348,0.8489596956054914,0.12385794233818304,0
28,144887,1,0.25977777902471966,0.776690487057804,0.5987391509584393,4
30,135738,4,0.2796711453684946,0.5659993376495135,0.755822558999617,2
48,94432,3,0.9649846121892107,0.6753992050667693,0.9576032337096837,0
42,124944,5,0.7804773305713535,0.1965171010653961,0.4904691144179981,0
56,39283,3,0.05973790437973159,0.2164636619194572,0.2658818492737881,0
27,105127,1,0.7864814190307154,0.2672905246692787,0.8633256955309498,1
41,45282,2,0.1696395183465894,0.8280136938946946,0.4405821541832565,2
18,84560,2,0.357241957420913,0.16743964583979432,0.12906642785244649,1
42,99455,3,0.3185196075273652,0.2989226212575452,0.5220789163802907,3
45,93210,1,0.27238157173019506,0.9204342319355873,0.5255209383787094,2
53,116235,3,0.3087580326664118,0.7552353909983032,0.22922117771835226,0
35,116376,2,0.7542015286079009,0.7331256925602432,0.1419818825512943,3
23,72984,3,0.26655389588593126,0.4551414348821954,0.14249482705141847,4
